PRICE,BEDROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST
419000,4,2,516,127,2000,20500
1050000,4,2,971,285,2009,11000
535000,4,2,440,167,2015,12600
466500,3,3,609,120,1962,7200
1180000,5,2,651,271,2009,11300
685000,4,2,557,236,2007,16700
480000,4,2,419,145,2004,22200
427000,4,6,531,193,2010,27500
420000,3,3,698,150,1979,10800
770000,2,3,499,160,1900,14200
500000,3,1,2137,185,1995,28500
665000,4,,755,195,1981,10800
638000,4,3,2040,172,1950,19200
930000,4,2,531,227,2006,10900
2100000,4,4,506,275,,8500
775000,4,2,19999,223,2005,37200
450000,4,2,450,180,2009,20500
270000,4,2,396,152,2012,51000
874000,4,5,21369,232,1990,27600
310000,2,,148,77,1990,16900
365000,1,1,3836,95,2008,19500
270000,3,1,252,100,1992,38300
472000,4,2,8014,124,2011,10700
482000,3,2,209,117,,24600
420000,2,1,5220,80,1988,6000
512300,4,2,608,186,2002,16800
650000,2,3,551,96,1921,4900
577500,4,1,1014,162,1976,20100
765000,3,2,1012,130,1932,4800
469000,3,1,687,114,1991,21700
389000,3,3,577,140,2005,33100
1340000,5,2,1000,313,2002,25500
950000,4,,291332,210,1970,48800
330000,3,2,2054,132,,34900
515000,3,2,736,160,1985,20100
835000,3,3,21004,217,1988,29100
1435000,4,2,1936,95,1950,11100
1320000,8,4,81200,210,1990,40600
758000,2,2,42289,131,1984,23600
880000,2,6,810,167,1965,5400
615000,4,2,481,235,2003,51600
795500,3,2,323,175,2012,9700
900000,4,2,489,250,2007,6200
860000,2,,354,106,1945,4400
615000,3,1,154,116,1972,3000
1265000,3,2,985,150,1981,14000
518000,4,1,687,110,1989,21700
597500,4,4,3183,224,2001,23500
1035000,5,5,809,288,2002,7900
620000,4,2,2414,203,1992,26000
660000,5,2,742,236,2011,36800
580000,3,2,252,112,1998,4800
749999,5,2,765,209,1958,7100
449000,4,2,10611,240,1998,31300
575000,5,2,10081,230,1910,27900
750000,3,2,1000,125,1982,5400
1030000,4,2,20000,218,1980,22500
580000,4,1,815,172,1969,10100
1720000,3,2,670,301,2011,4900
570000,5,2,15184,280,1950,22500
850000,4,5,15268,252,,21200
540000,4,2,2002,211,2002,27900
667000,3,2,412,120,1997,4200
535000,4,2,2011,272,2008,34600
195000,3,2,57221,125,1977,35500
506500,5,2,700,215,1994,21700
1000000,3,2,305,125,1936,3900
890000,4,2,20047,204,2000,22700
830000,4,2,10779,167,1993,19300
747000,3,2,250,176,2006,9600
1820000,4,2,985,174,1980,14000
1700000,4,1,36502,223,1996,50900
450000,3,2,295,138,2001,24800
555000,3,1,819,110,2001,9400
640000,4,4,407,188,,14700
580000,3,2,908,119,1985,6700
390000,3,1,2000,117,,30600
405000,3,1,701,97,1979,19200
1150000,3,3,74993,86,1868,43800
755000,4,2,10053,235,,31300
535000,3,2,816,160,1987,13100
710000,4,2,4003,231,1990,25800
330000,5,2,12002,340,2010,25700
870000,3,2,409,240,2009,4300
935000,4,2,537,225,2008,11100
455000,4,2,596,139,2000,13400
545000,3,4,1027,118,1989,20200
500000,5,4,798,185,1973,12400
950000,4,3,38471,400,1995,24200
820000,3,2,765,177,1978,7900
690000,4,2,2042,207,1995,26000
900000,3,2,378,164,1910,4400
925000,4,4,346,244,2012,10400
350000,1,,2054,76,1960,35000
640000,3,3,9242,125,1986,47200
748000,3,4,200,196,,8500
590000,4,1,707,144,1989,23100
302500,3,2,683,128,1975,12400
750000,4,7,40465,170,1980,28600
2420000,3,2,56878,230,1979,15500
1350000,4,3,461,279,2013,4500
455000,4,2,700,143,1981,19400
790000,3,4,40305,167,1929,47200
1320000,5,2,756,292,1998,5100
545000,3,,369,200,2002,5200
830000,3,2,436,140,1950,4400
420000,2,1,1012,77,1977,8600
1630000,4,2,505,304,2012,10500
730000,5,2,473,193,1997,7200
745000,3,2,569,164,1998,4300
380000,2,1,480,72,1962,13900
380000,3,2,512,138,1992,13600
640000,2,2,471,149,2005,15500
475000,4,2,634,145,1994,8000
1300000,4,2,519,305,2002,8500
400000,3,1,404,95,1989,5300
450000,3,2,300,126,2010,19000
590000,4,2,1013,183,2008,7700
838000,3,2,359,132,1996,7300
720000,4,4,440,160,2007,4700
665000,3,1,774,136,1989,10200
1105584,4,,474,307,2011,9000
400000,4,2,521,179,2006,12300
729000,3,2,414,189,2008,15100
450000,3,1,369,104,1995,7100
910000,3,2,475,190,2011,9000
290000,3,2,369,96,1969,12200
252500,2,1,473,94,1950,16900
745000,3,2,531,164,1998,4300
1450000,4,2,1266,325,2008,8100
835000,3,2,1022,170,1986,14700
996000,3,2,445,239,1992,15100
450000,3,3,767,108,1982,5800
770000,3,2,332,191,2004,5100
435000,4,2,344,143,2008,8600
510000,3,1,354,122,2000,5600
655000,3,2,233,171,2011,19800
280000,3,,767,108,2014,10700
415000,3,2,539,143,2008,13000
512000,4,2,600,186,2006,17500
720000,4,,876,226,1989,19300
590000,4,4,674,153,1946,5200
750000,7,2,944,339,2003,10600
520000,3,2,462,176,2000,26900
750000,3,2,522,166,1998,11500
425000,4,2,631,199,2005,45600
355000,3,1,574,115,,17700
350000,3,2,337,112,2006,14700
685000,4,2,519,170,,24900
701000,4,1,824,142,1953,12000
1200000,4,2,1032,505,2014,4000
358000,4,2,299,160,2013,53200
337500,3,2,1467,106,1962,18800
620000,5,2,622,275,2002,15800
217000,4,2,511,139,2013,27800
230000,2,1,728,100,1954,31800
950000,5,2,2324,311,,14500
650000,4,2,1210,188,,15500
1157000,3,3,512,403,,13400
255000,3,2,819,90,1968,18400
341075,3,2,861,144,1975,25500
715000,5,3,759,265,2001,50800
385000,3,4,999,134,1970,20600
550000,3,2,547,201,2001,33600
967500,6,2,511,350,2004,6700
435000,4,2,500,164,,13800
330000,4,2,360,153,2013,51700
397000,3,1,413,112,1974,21200
555000,4,2,709,327,2002,45800
549000,4,2,471,160,2005,14500
330000,3,2,320,128,2009,36400
470000,4,,677,190,,22000
1520000,4,4,1012,200,1935,6300
380000,2,1,1962,169,1990,27700
720000,4,6,885,281,2003,8000
300000,4,2,600,144,2000,46100
213000,3,2,519,118,2003,46700
755000,4,2,352,222,2012,28500
493000,4,2,554,205,,15600
300000,4,2,325,141,2009,44800
2250000,5,2,797,367,2012,4500
260000,4,2,336,156,2012,51600
500000,4,2,714,159,1983,15500
447500,3,2,397,141,2012,14300
340000,3,,305,134,2015,26200
360000,4,2,836,114,1974,18100
549000,4,2,569,204,2004,20200
350000,4,1,863,166,1989,55500
580000,4,2,704,200,1980,9500
450000,4,2,570,186,2003,24900
395000,4,2,547,118,1993,12400
525000,4,2,605,253,2006,15200
580000,4,4,763,155,1973,15200
620000,3,1,810,130,1972,8400
498000,4,2,1069,130,1970,11000
550000,3,4,691,91,1960,11000
425000,3,2,606,128,2008,15300
1902500,5,2,607,336,1997,9000
1100000,5,2,759,305,1998,19800
415000,4,2,881,144,1988,32900
630000,6,4,29652,326,1984,34000
180000,4,2,522,146,2003,20600
615000,4,2,803,188,2009,18400
385000,4,2,593,184,2006,33300
1415000,4,2,1034,275,1933,2500
335000,3,1,881,88,,16900
420000,3,2,620,157,2002,15100
435000,3,6,729,95,1976,12600
408000,3,2,429,164,2013,52100
395000,3,2,262,98,2015,19300
205000,3,1,704,125,1994,47000
900000,4,2,4103,280,1991,25300
476000,3,1,688,120,1978,10900
360000,3,2,642,144,2004,32900
1150000,5,,5012,359,,28500
700000,4,2,703,186,,25600
197000,4,2,443,204,2015,22200
460000,4,2,932,114,1979,56200
623000,3,2,2475,182,2002,23000
487000,4,2,552,223,2016,55600
1188000,4,2,460,311,2008,7600
505000,3,1,728,93,1972,13400
725000,3,2,416,182,2000,5100
320000,5,2,730,153,1992,45500
1190000,4,2,612,295,2002,16300
575000,2,1,729,128,1961,16000
271000,3,2,551,103,1993,13200
415000,4,2,569,203,2006,54800
445000,4,2,1234,194,1998,33100
630000,4,4,1859,195,1990,30300
605000,3,2,10129,131,1920,40100
1850000,4,1,780,140,1946,6900
583000,4,2,649,253,2010,27900
432000,4,2,600,152,1999,27600
360000,4,3,721,175,2007,34200
800000,2,,1012,100,1945,4400
620000,4,2,602,204,2003,28000
442500,3,2,372,150,2000,9000
397500,3,1,741,144,1986,21100
497000,4,2,606,148,1997,28500
710000,4,2,1242,226,2005,22500
1650000,5,2,562,341,2011,7500
785000,4,2,753,259,1984,15700
475000,4,2,733,122,1974,21100
425000,4,2,589,202,2003,32800
850000,4,2,2635,250,2002,17600
430000,4,2,535,149,1996,14600
1150000,3,1,915,142,1905,16500
560000,4,2,736,190,,14300
1090000,3,1,334,135,1930,2700
615000,4,2,3125,243,2006,30000
1160000,4,2,433,267,1995,9300
564000,3,2,4007,205,,46800
1005000,3,1,508,180,1940,4200
461500,4,2,627,170,2001,20300
299000,3,2,689,135,1977,22500
259000,3,2,225,105,2014,23400
445000,4,2,546,161,1997,11900
575000,4,2,600,178,2004,15000
735000,4,2,752,240,2001,26500
855000,5,2,795,207,1988,12400
625000,5,2,1096,254,1997,20600
760000,4,2,682,157,1975,12800
495000,4,2,5346,150,2009,13500
555000,3,2,713,150,1990,14500
850000,4,4,721,372,1988,19900
520000,4,,601,220,2006,20300
420000,4,2,2386,165,1988,27000
380000,5,4,681,176,1981,19400
352500,2,1,292,83,1987,8000
300000,3,1,933,126,1962,25000
540000,3,3,749,146,,13400
315000,3,1,300,116,,31700
405000,3,1,231,96,1993,6300
382000,3,2,701,130,1986,17600
805000,3,3,260,142,2002,4400
1100000,2,2,759,235,1950,3900
600000,5,6,1362,327,1982,27200
605000,4,2,722,160,1987,21600
410000,3,3,695,168,2004,23400
335000,3,2,250,97,2014,26900
545000,4,2,586,203,2004,15800
1250000,4,3,746,102,1962,10400
297500,3,2,461,93,1945,16900
546000,3,2,1009,156,1990,16600
1500000,6,6,42087,389,1984,20000
1050000,4,2,937,248,1987,21200
625000,4,2,777,236,1999,16300
425000,4,2,450,144,2004,12300
448000,4,2,578,172,1994,28500
500000,4,1,1971,180,1985,27900
565000,3,2,683,170,1977,18600
340000,4,2,680,150,1993,36500
605000,4,2,4000,176,2000,48600
370000,3,2,505,173,1994,27700
565000,5,2,728,246,1983,9700
875000,4,3,2320,184,1970,14400
658000,4,2,713,235,2005,16200
1200000,4,2,371,209,2003,4900
439000,3,1,1012,108,1973,17800
670000,4,6,587,237,2008,19300
950000,3,,477,136,2015,7000
483000,3,1,747,132,2013,11400
255000,3,1,392,101,1994,33200
440000,4,1,700,139,1977,14600
245000,3,2,673,109,,32900
707000,5,2,581,343,2006,16700
810000,3,2,734,173,1960,8700
775000,4,2,717,253,1995,8200
445000,4,2,600,236,2010,28600
485000,4,2,617,196,2006,24700
745000,4,2,733,180,1985,17200
420000,3,2,702,98,1984,17700
1020000,4,2,714,245,1970,4400
537111,4,2,576,239,2010,20000
1340000,4,2,509,163,1890,13800
375300,4,2,339,146,2009,12600
1055000,3,2,466,162,1992,6900
475000,3,2,316,125,2015,26900
300000,3,3,752,109,1976,22800
250000,3,,698,109,1982,40600
250000,3,2,270,108,2014,39600
457000,3,2,367,166,2013,14700
490000,4,5,2026,152,1970,30600
530000,3,1,680,124,1984,18500
382000,4,2,471,176,2006,31300
380000,4,2,576,225,2010,34700
825000,3,4,305,85,1928,15100
562000,3,2,2937,101,1925,30800
375000,3,3,685,107,1992,17500
527000,4,1,835,148,1988,21200
411000,3,1,890,137,1976,25400
460000,4,2,640,192,2004,37400
425000,3,2,692,114,1970,12600
1100000,3,2,505,207,1975,13300
565000,4,2,690,208,1998,20000
568000,4,2,680,175,,14800
330000,4,2,538,154,2003,23500
656000,4,2,20234,255,1980,44300
490000,4,2,579,256,2007,26500
479000,4,1,516,204,1994,13900
1560000,4,2,431,201,2010,4500
1300000,6,2,700,350,1990,17400
364000,3,2,248,103,,17100
400000,4,2,683,180,1990,13200
468000,3,1,688,102,1974,14800
880000,4,2,10195,180,1981,16000
1050000,3,1,767,158,1940,3700
585000,4,2,577,206,,16800
720000,4,2,985,252,1999,55200
490000,4,2,872,234,,34400
285000,3,1,809,72,1953,31600
1080000,4,2,1090,193,1995,22000
517000,4,2,1083,178,,19000
580000,4,2,751,198,1993,27600
426000,4,2,758,250,1999,19600
446000,3,2,699,85,1978,22400
747000,4,3,672,206,2007,37100
565480,4,2,455,188,2011,23900
197000,3,2,382,152,2015,3250
810000,5,2,603,226,2000,6600
469000,4,2,586,218,2006,27100
660000,4,2,1249,298,1974,10900
1800000,5,,809,205,1973,13200
938000,5,4,2069,240,2014,19500
455000,4,,460,193,,31300
1450000,4,1,40112,255,1987,23500
1700000,4,2,809,348,1954,6500
1110000,3,2,478,195,1999,5500
350000,4,2,411,134,1998,8800
750000,4,2,683,210,1976,20700
640000,4,4,751,239,,21900
330000,4,2,481,151,2006,50600
335000,4,2,654,180,,46600
360000,4,2,375,144,2008,32300
499800,4,2,528,176,2005,20300
705000,4,2,886,300,1990,22400
1135000,5,5,10127,327,,16300
425000,4,2,665,205,2002,14600
592000,4,2,690,162,1983,23700
520000,4,1,810,189,1995,55500
392000,3,2,845,100,1970,12100
610000,4,2,698,179,1988,17700
2350000,3,2,404,170,1945,11000
469000,3,2,1716,140,1982,19400
1240000,5,2,945,313,1950,10400
650000,4,2,603,219,,27800
865000,5,1,21958,380,2012,16300
805000,4,2,526,215,2002,6600
1250000,4,2,495,320,2012,18800
370000,4,2,412,158,2002,27500
515000,4,2,700,172,1978,10200
452000,4,,675,210,2014,29600
430000,4,1,485,130,1997,23600
365000,3,1,904,122,1972,13300
452000,4,2,601,170,1996,28100
338000,4,2,546,250,1994,44200
585000,4,,653,206,2002,35700
667500,3,2,2240,213,2005,41600
455000,4,2,475,125,1997,8400
480000,3,2,589,140,1994,19900
925000,4,3,431,174,1939,4000
503500,4,2,436,149,2012,13400
775000,3,1,255,110,1920,14000
490000,4,2,715,167,2000,20600
450000,4,3,2566,125,1950,18700
620000,3,2,2271,117,1970,20800
615000,4,2,682,192,1987,14000
615000,4,2,680,183,1985,16400
585000,4,4,2705,175,1950,23300
900000,4,1,720,188,1975,15700
152500,3,,236,113,2015,32600
392000,3,4,700,114,1990,12700
403000,4,3,688,148,1977,11600
675000,3,2,750,187,1988,21900
510000,4,2,504,153,2004,14000
495000,3,2,310,153,2014,39000
720000,4,2,702,189,1988,13600
640000,5,2,600,226,2007,18500
525000,3,2,384,142,2002,12500
578000,3,2,810,204,2004,51300
1200000,3,2,449,182,2000,7200
560000,4,2,416,28,,15800
520000,4,,801,155,1983,22400
1240000,3,1,325,183,1995,4900
399000,4,2,482,163,2003,20400
599000,2,,20013,345,,22300
390000,4,4,571,164,2014,26600
380000,3,2,356,140,1994,12600
495000,4,2,777,220,2001,55300
595000,4,4,14027,214,1980,28600
400000,3,1,799,126,1983,12600
475000,4,,603,202,2005,26900
217000,4,2,420,213,2015,26100
710000,2,2,10000,139,1984,30500
880000,4,1,20046,128,1984,33500
365000,4,,525,154,2012,39100
445000,2,1,765,112,1963,7500
360000,4,2,516,148,2005,35400
399000,4,2,510,126,2006,31200
610000,2,2,743,130,1951,4700
615000,4,2,538,253,2007,15300
1481250,5,5,843,263,1980,7900
2350000,5,4,1015,353,1955,10700
745000,3,,428,166,2004,12500
1200000,3,6,25018,124,,22800
600000,3,2,410,205,2010,12900
670000,4,2,421,162,2007,7000
425000,4,2,500,183,2008,54500
145000,3,,165,109,2015,32600
580000,4,,796,211,,16700
371000,3,2,791,110,1970,10400
2000000,4,2,1012,350,1989,8000
375000,4,2,495,132,1996,19900
375000,3,,1199,120,2013,13300
750000,4,2,702,332,,22000
610000,3,2,640,152,2015,21200
440000,4,2,682,233,2006,31700
539000,6,2,705,296,1998,14600
375000,4,,506,166,2015,31100
625000,4,2,684,167,1978,22800
605000,5,2,603,203,2011,23600
437000,3,1,813,119,1970,15400
790000,4,1,1924,170,1998,17000
359000,3,2,352,137,2006,32900
970000,5,2,851,336,1989,14100
455000,3,1,850,115,1972,14400
666370,4,2,10043,256,1982,29900
850000,3,4,748,336,1956,6400
895000,5,2,572,190,1994,10200
450000,4,2,643,171,1995,11000
270000,4,2,364,111,1978,8500
1035000,3,2,779,191,1967,7900
430000,3,2,602,143,1997,16600
800000,4,2,600,173,1988,11800
407000,3,1,510,105,1992,14400
195000,4,,518,212,2014,26100
1405000,4,2,797,338,1982,9200
425000,3,4,346,135,1999,18700
850000,4,2,519,188,2007,10800
626000,4,2,525,197,1998,16700
62000,3,2,2173,87,1970,13600
660000,3,1,729,116,1969,6300
600000,4,1,750,239,2004,16200
605000,3,2,2116,170,1995,20000
455000,3,2,717,120,1978,11400
475000,4,2,403,150,2005,23400
690000,4,2,814,246,1989,15000
2270000,4,2,733,329,1914,3100
569000,2,2,570,96,,4200
1260000,3,2,910,190,1995,8100
486000,4,2,558,193,,35400
955000,3,2,560,208,2000,8200
377000,3,2,700,100,1986,12000
450000,4,2,510,214,2012,29600
550000,4,2,577,214,2010,24400
410000,3,1,1015,100,1969,12700
1230000,5,5,516,301,2009,5400
330000,4,2,1012,113,2002,28500
550000,4,,906,253,1995,26200
330000,4,2,450,167,2001,35200
1040000,6,4,20151,326,2006,28300
310000,3,1,777,112,1992,33800
587000,4,2,705,201,1999,26800
575000,4,1,2026,243,1970,17000
550000,4,2,522,212,2004,15800
490000,3,1,714,114,1977,12100
315000,4,2,464,140,1996,35900
815000,4,2,763,203,1987,10900
375000,4,2,642,224,2010,51300
527000,4,1,771,155,1988,14400
310000,4,3,361,146,2010,50800
521500,4,2,576,178,1997,20100
940000,4,2,890,265,2002,26800
315000,4,1,525,111,1999,23500
850000,3,,16194,193,1990,28700
591000,4,2,584,200,2013,22200
425000,3,2,407,126,1962,7100
405000,4,2,515,170,2006,35300
710000,4,2,727,247,2000,19200
410000,4,2,352,139,2013,14200
789000,4,2,2942,236,2002,17500
715000,5,6,8007,229,1996,30900
815000,4,2,416,248,2008,4600
1720000,3,2,531,250,2006,9300
1025000,4,2,545,181,1910,3100
872625,4,4,502,248,2007,7900
370000,4,2,576,160,2006,35200
499000,5,2,676,280,,21800
760000,4,2,781,220,1992,33500
230000,3,,1025,147,1970,16400
480000,3,4,729,90,1964,14900
325000,4,2,528,141,2006,31200
465000,4,2,2159,210,2003,35100
430000,3,2,603,140,,17800
580000,4,2,745,170,1983,18300
920000,5,2,850,354,1987,23700
1049000,2,1,618,127,1940,4700
343000,4,2,731,229,,34000
550000,4,2,522,203,2013,12600
345000,3,2,2023,140,1980,26300
422000,4,2,623,225,,44400
625000,3,2,377,172,2009,6500
441000,4,2,640,172,1998,50500
465000,3,2,600,126,,24200
1460000,3,3,432,228,,4400
488000,4,2,375,209,,15600
465000,5,2,556,160,1995,34600
429000,4,2,576,178,2002,37300
775000,4,2,252,211,2009,14900
405000,3,1,756,160,1975,6500
420000,3,2,810,106,1967,15200
900000,4,4,20235,300,1991,30900
420000,4,2,459,108,1995,13200
790000,4,2,500,203,2015,28500
655000,3,2,345,128,1997,5700
590000,4,2,720,200,2001,20300
1775000,4,2,40666,192,1987,25000
467000,4,2,1000,178,,46900
260000,2,,440,100,1980,13700
545000,4,2,651,223,2004,15900
317000,4,2,571,126,1994,33100
470000,4,2,547,143,2001,20500
373000,3,2,627,200,2002,32800
911000,2,1,456,114,1937,5200
1350000,4,2,811,205,1991,4800
330000,4,2,582,173,2001,22000
1388000,4,6,501,258,,7200
901000,4,,411,250,2004,4600
715000,3,2,340,138,2009,14600
660000,4,4,2125,243,1996,28500
1113000,4,2,696,193,1968,7500
466000,4,4,513,181,1999,14400
457500,4,4,456,120,,12600
530000,4,2,599,205,2005,21100
467500,3,2,497,158,1996,20200
1090000,3,2,406,158,1996,6900
660000,4,2,570,272,2007,19200
635000,3,,174,141,,15200
2200000,4,3,18248,375,2010,17300
400000,4,2,270,127,2012,11100
267000,2,1,1882,73,,1300
339500,2,1,2878,60,1985,2000
680000,3,4,10086,117,2004,5500
470000,3,2,7968,128,2008,16700
520000,3,10,1746,140,1982,23400
980000,4,2,10009,185,1987,29600
645000,3,2,387,151,1950,3200
1700000,5,6,23555,385,2008,28600
490000,3,4,9082,149,1929,46300
779000,4,2,544,265,2009,36800
1497000,3,8,438,160,1969,16000
888000,3,7,762,180,,3100
467000,3,2,425,164,2010,19900
725000,4,2,313,184,,9800
520000,4,2,505,168,,13400
837000,7,,56585,113,1980,35500
835000,4,4,21207,234,1989,27200
550125,4,2,612,211,2009,24100
620000,4,2,336,153,1989,5000
350000,3,,225,115,2015,29300
740000,4,2,4728,211,2005,25800
728000,4,4,828,808,1993,10100
490000,3,2,721,138,1986,20600
1065000,4,7,762,264,1926,3100
180000,6,7,19999,270,2003,44000
805000,4,9,23675,174,1945,29200
445000,2,2,2940,110,1951,27900
610000,3,2,1299,120,1930,12400
587000,5,4,505,238,2008,13400
555000,3,2,1141,135,1950,8300
620000,4,1,1916,192,1986,15800
290000,2,1,683,65,1976,12400
420000,4,2,670,141,1999,11600
1200000,5,8,40463,240,1984,23400
650000,3,2,293,155,2009,9300
925001,3,1,530,149,1988,8800
615000,5,3,7815,232,1975,25900
875000,3,2,29492,324,,36100
960000,7,2,34464,280,1950,21500
504000,3,2,643,188,1960,9400
479000,3,1,2016,132,1984,27900
766000,4,,405,190,2000,9800
360000,3,4,2428,140,1930,46000
460000,6,2,7851,230,1960,33700
599000,5,2,4004,235,2005,41800
821000,4,2,373,163,1948,9900
400000,4,4,2168,127,2008,32500
842500,4,2,2016,329,2013,18900
1000000,4,2,461,191,2003,4500
375000,3,7,20067,98,1999,43800
1820000,5,,1214,274,2007,6700
850000,4,2,475,219,,8800
1325000,4,2,12004,498,2009,25800
815000,3,2,323,162,2016,9400
910000,3,2,475,158,,8800
360000,3,1,2018,88,1981,6900
430000,5,,684,135,1975,13000
638000,3,2,731,79,1920,4300
525000,4,,462,182,2008,24100
355000,4,1,20253,246,1978,21700
555000,4,2,1054,260,1990,15800
722000,2,,387,100,1922,3200
660000,4,2,526,287,2006,36900
690000,4,2,637,242,2009,19900
350000,3,1,338,132,2009,6600
970000,6,2,20038,266,,28500
740000,3,2,358,146,1998,8700
850000,3,2,40000,114,1950,24900
575000,3,2,463,115,1992,12000
355000,3,3,248,106,2007,9100
970000,6,6,4000,260,1994,25900
905000,4,5,706,155,1925,3100
749450,4,3,20051,207,,26600
350000,3,2,1728,151,,30600
380000,3,4,120,101,1972,16300
630000,4,2,613,171,1989,12300
461000,3,3,747,132,2013,11400
505000,4,4,2752,189,,26700
680000,3,,598,105,1989,16900
1920000,4,2,463,351,2010,14300
500000,4,2,489,202,2012,24200
820000,3,2,315,187,2015,13300
760000,4,4,365,200,2013,11900
940000,4,,327,210,,13400
415000,4,2,793,251,2013,24600
570000,4,2,381,167,,11200
1550000,5,2,519,333,2009,8500
510000,3,2,1007,108,1972,17400
300000,3,1,215,124,2009,8400
549000,3,1,253,117,1996,10200
370000,4,2,607,118,2000,13700
681000,4,2,432,178,2005,13200
679000,3,1,569,147,,7800
469000,3,2,271,167,,11400
345000,3,2,281,114,2011,26100
460000,3,1,941,93,1975,16100
560000,3,3,399,118,1995,9800
1050000,4,4,563,293,2006,5100
1510000,4,2,520,318,2009,8600
455000,4,2,609,143,2004,16800
527000,3,2,287,150,2007,7100
377000,3,2,407,110,1972,14500
99990,3,1,466,155,1993,34300
355000,4,1,456,119,2002,35600
802500,4,2,539,201,1999,11600
925000,5,7,910,254,1945,3500
150000,3,,680,97,1967,17700
630000,2,1,548,85,1922,15400
735000,5,2,623,264,,19800
583000,4,2,705,105,1962,14400
515000,3,1,703,114,1982,21800
922500,3,2,304,165,2002,2600
555000,4,2,710,155,1990,17700
1300000,4,3,720,287,1975,16000
835000,4,2,704,220,1995,5000
390000,3,3,809,218,1960,15700
370000,3,2,691,131,1987,13400
575000,4,2,560,176,,15600
639000,4,2,564,236,,24300
